geocoded_latitude,geocoded_longitude
38.6305392,-90.1928216
32.7762719,-96.7968559
29.6160671,-95.5577221
26.84176195,-80.13530881
35.1115663,-113.8584737
39.9622601,-83.0007065
37.4946568,-120.8465941
33.8226751,-87.2916713
46.1377048,-122.9344623
47.156704,-107.5714189
30.2711286,-97.7436995
35.3738712,-119.0194639
33.6117105,-111.7173613
28.7974674,-100.2151578
38.4744782,-89.9906734
32.7174209,-117.1627714
35.4729886,-97.5170536
47.6038321,-122.3300624
39.0017772,-76.6874671
41.4958665,-87.8486613
40.7778151,-89.9665017
33.4485866,-112.0773456
42.2681569,-83.7312291
40.8075391,-91.1129234
34.3807012,-81.0864776
42.3190227,-72.6306344
39.9613759,-105.5108312
32.7409126,-109.4259114
38.8906038,-90.1842764
45.2791243,-92.9905314
32.7174209,-117.1627714
33.8455911,-118.3886766
39.9025504,-84.6263432
45.5616075,-94.1642004
33.7637689,-116.3426552
43.5499749,-96.700327
42.1408714,-85.8281458
26.7153425,-80.0533746
42.2625932,-71.8022934
40.0455918,-86.0085955
38.6305392,-90.1928216
45.6306954,-122.6744557
35.8987234,-86.9624086
35.189443,-114.0530065
48.4107966,-114.3346265
42.3486635,-83.0567375
38.744947,-77.48244423
35.3738712,-119.0194639
35.5848596,-80.8100724
41.6561656,-80.4239562
38.4744782,-89.9906734
39.8967425,-79.9744992
30.2711286,-97.7436995
38.3396367,-122.7010984
38.6977447,-121.2740813
40.4111363,-105.6412527
34.0007493,-81.0343313
38.6337716,-90.2416548
41.4825947,-73.4095652
21.3250785,-157.8466442
35.199458,-111.6514259
36.5331586,-82.326806
48.1712723,-122.487614
33.4485866,-112.0773456
32.7174209,-117.1627714
36.6744117,-121.6550372
33.9204354,-80.3414693
48.6660131,-119.2229501
47.4799078,-122.2034496
38.3662114,-75.6008881
42.2196948,-73.6948234
38.6035617,-90.4485198
30.3571438,-87.1638574
58.3019496,-134.419734
47.6038321,-122.3300624
34.2163939,-119.0376024
38.5815719,-121.4943996
38.7135498,-77.795367
28.0394654,-81.9498042
30.1737117,-81.6282906
34.2386799,-118.4805569
41.5514283,-71.4693875
36.4272476,-119.7657663
45.505603,-122.6882145
42.5916836,-88.4334301
33.8360035,-79.0478143
31.1507329,-101.5702813
45.0628999,-93.2060969
33.8322043,-118.2517547
40.5508527,-105.0668085
40.7507039,-73.88379636
47.6038321,-122.3300624
47.9474034,-122.3036992
37.6922361,-97.3375448
42.5877962,-72.6006199
33.5091215,-111.8992365
36.2350563,-87.4439002
37.8831055,-87.0494408
34.17142715,-118.9105877
33.4485866,-112.0773456
32.5365333,-94.9427169
38.3437823,-122.7011951
40.3100865,-75.1304373
46.0129676,-91.4848728
33.5831662,-84.3393683
33.4485866,-112.0773456
46.3426403,-120.1809236
36.4709298,-82.851829
40.4057525,-76.6643728
39.729432,-104.8319196
37.4526296,-105.8290298
38.9939426,-80.2322698
35.1490215,-90.0516285
44.5126379,-88.0125794
44.7588049,-121.8829002
47.3394747,-122.2667661
47.6038321,-122.3300624
33.5778631,-101.8551665
41.2587317,-95.9378732
48.1810957,-122.1389548
45.300596,-122.9725418
47.4931725,-121.78783
31.8111305,-106.5013494
30.507956,-87.89742922
64.837845,-147.716675
38.3997711,-91.3307094
45.0838291,-93.2590388
34.3076252,-118.4492148
40.224432,-105.270532
38.3270949,-76.4592007
35.6009498,-82.5540161
32.2218917,-110.9262353
34.4493489,-118.5168257
39.4381245,-116.9852422
47.6038321,-122.3300624
36.7095788,-81.9774878
48.0159391,-122.5582805
39.3312245,-88.4597673
48.540308,-122.1265649
39.52927,-119.8136744
38.5738096,-109.5462146
32.7974524,-117.2202086
39.52927,-119.8136744
34.2163939,-119.0376024
47.7598697,-122.2068288
47.4799078,-122.2034496
47.6038321,-122.3300624
34.0900091,-118.3617443
35.0841034,-106.6509851
41.029534,-76.3077834
40.9945421,-73.8787461
39.52927,-119.8136744
40.5863563,-122.3916754
47.1717649,-122.518458
39.52927,-119.8136744
44.6639136,-123.9973844
40.5886699,-83.1285242
33.4485866,-112.0773456
42.2130921,-120.3798102
43.6686454,-116.6462445
47.7391366,-122.63928
40.7409242,-74.3836711
33.870413,-117.9962165
45.2109843,-123.1975851
33.7867684,-97.7258626
40.5863563,-122.3916754
44.811349,-91.4984941
42.5916836,-88.4334301
33.4144139,-111.9094474
38.4700533,-90.3045605
38.287271,-89.8173229
46.6140435,-120.4454218
34.1483499,-118.0014517
37.7478572,-84.2946539
42.4414273,-84.9241542
42.7262016,-71.1908924
47.7598697,-122.2068288
42.762257,-84.8963815
48.1810957,-122.1389548
34.7575227,-112.4537809
33.1958696,-117.3794834
45.2109843,-123.1975851
37.0044373,-76.3810922
33.444928,-93.8858955
38.7157973,-90.1307797
42.291707,-85.5872286
44.9391565,-123.033121
36.8252277,-119.7029194
38.3505995,-81.6332812
38.7014389,-90.1487199
38.8275491,-91.0201422
34.040931,-117.0516714
40.7350747,-74.1739057
34.4233293,-118.4720281
31.391374,-88.5178518
48.0281564,-107.957781
31.098207,-97.3427847
38.9786401,-76.492786
34.5402813,-112.469518
33.539387,-85.0025539
35.7290168,-81.7792661
36.1631575,-82.8309861
34.3126907,-93.1578875
37.9747645,-87.5558483
25.7881436,-80.1272705
34.5402813,-112.469518
44.4620852,-110.6424411
41.8137116,-71.3700545
38.6337716,-90.2416548
33.9226096,-117.5378439
34.9498007,-81.9320157
43.7486054,-87.977038
28.0137432,-81.6089873
40.5508527,-105.0668085
42.8867166,-78.8783922
44.5229223,-89.574111
36.8889933,-76.2481624
34.44903325,-119.2320512
41.1544433,-96.0422378
33.6619818,-85.9100089
43.326969,-83.08022
43.8830606,-91.2343539
33.1680687,-107.2275523
45.7874957,-108.49607
33.5773276,-96.1783111
42.4605189,-71.3488963
41.212279,-80.496737
29.7589382,-95.3676974
34.4461646,-85.1583064
35.0841034,-106.6509851
33.9000366,-98.478759
33.7288179,-116.3825711
42.9632405,-85.6678639
38.5815719,-121.4943996
42.8386425,-84.1783003
47.6579425,-117.4212265
34.2694474,-118.781482
32.149092,-81.1631681
42.348495,-83.0602998
45.53255375,-122.6839762
37.0833893,-88.6000478
39.6804765,-91.714958
37.8130468,-119.1041691
40.628143,-96.961372
37.1953893,-93.3892894
33.4495511,-112.0789355
40.5916513,-112.3099336
30.6943566,-88.0430541
32.1158983,-81.2495131
38.6337716,-90.2416548
41.6303103,-87.8539425
48.754402,-122.4788602
34.01979,-117.9503677
32.7762719,-96.7968559
31.6280496,-100.2151578
36.8524545,-121.4016021
38.6358442,-90.4149786
34.1729044,-118.3740371
44.5520105,-69.6317121
33.9574105,-118.1210458
44.9772995,-93.2654692
33.3336576,-112.0632021
40.2584515,-76.8865085
38.5161634,-90.2103903
27.170058,-81.8224362
33.44924365,-111.9542331
42.2528772,-71.0022705
35.0848894,-106.6468148
32.7863301,-96.7962528
38.951883,-92.3337366
47.6038321,-122.3300624
40.7812093,-73.2462273
38.7789197,-92.2039933
36.8033736,-89.8317729
33.4485866,-112.0773456
30.3321838,-81.655651
45.5202471,-122.6741949
40.4394935,-84.0402203
36.0325687,-86.7825235
30.1734194,-95.504686
30.2711286,-97.7436995
33.5744944,-104.3791912
40.7695457,-74.0204177
37.1298517,-80.4089389
38.6367162,-90.0256606
38.4218479,-89.9066314
36.74283,-114.1558258
40.3803492,-79.075308
32.9961038,-80.0387292
44.4812116,-88.0167406
33.4485866,-112.0773456
38.4614404,-90.0917755
36.8524545,-121.4016021
37.354611,-121.918866
48.2452535,-122.3495336
38.7714396,-90.3709489
29.3880028,-82.4481694
33.377888,-112.5726881
38.6608855,-90.4226181
38.8949549,-77.0366456
33.4485866,-112.0773456
32.7269669,-117.1647094
38.4614404,-90.0917755
42.3253586,-75.3123969
33.9697897,-118.2468148
45.5202471,-122.6741949
42.2411344,-88.3161965
36.7953025,-76.05092512
43.3868219,-89.6439924
39.3266354,-110.9646113
47.6038321,-122.3300624
43.5770178,-118.8519315
45.6015056,-121.1841587
43.4935245,-112.0400919
34.3920263,-99.0184093
39.52927,-119.8136744
30.017105,-90.228843
39.7942815,-105.6177942
45.9973427,-121.528137
33.013212,-111.9760964
34.8657757,-111.7929891
41.0501044,-74.4349761
34.0039356,-86.0054591
43.4547284,-76.5095967
36.7235543,-120.0599144
33.4329528,-111.8449346
39.4300996,-77.804161
43.0439776,-87.8991514
29.0491426,-82.4609331
33.4485866,-112.0773456
34.4854334,-117.4203974
39.9523993,-75.1635899
29.4246002,-98.4951405
48.754402,-122.4788602
42.291707,-85.5872286
44.9182958,-123.9558336
33.377888,-112.5726881
47.6038321,-122.3300624
33.7494951,-117.8732213
36.876719,-89.5878579
43.190039,-112.348357
48.1465457,-103.621814
39.755543,-105.2210997
30.507956,-87.89742922
45.4307473,-122.7719339
29.7589382,-95.3676974
33.5199031,-111.3083499
31.101077,-87.5000082
38.8405221,-90.4691097
42.3264181,-122.8718605
36.7295295,-119.7088613
44.9391565,-123.033121
47.6038321,-122.3300624
43.426967,-82.671318
40.73,-73.9994444
29.7589382,-95.3676974
38.5889386,-89.990382
33.4485866,-112.0773456
35.8916172,-90.658333
46.4555673,-90.1684371
42.9632405,-85.6678639
38.8843867,-94.8161127
47.8105738,-122.3774952
44.4723989,-73.2114941
47.5653663,-122.6246836
34.7464809,-92.2895948
43.079672,-75.751076
34.4705452,-100.3048897
30.2711286,-97.7436995
40.3337075,-75.6374083
40.8134774,-124.1460963
38.5200504,-89.9839935
41.1414855,-73.3578955
38.881385,-77.3006469
48.4779232,-120.1861956
26.96093665,-80.08920503
36.1662859,-115.149225
38.4328317,-90.3776187
44.7340108,-122.1497982
47.5278365,-121.8764374
34.5402813,-112.469518
38.7135498,-77.795367
42.347372,-71.536786
27.5158689,-97.856109
32.4429758,-104.2751597
45.373343,-84.95533
44.9504037,-93.1015026
41.1579008,-80.0886631
40.6956692,-73.3256983
35.0456297,-85.3096801
42.3264181,-122.8718605
47.4799078,-122.2034496
38.6560565,-90.5742029
29.7589382,-95.3676974
40.9064392,-84.296616
43.6680928,-92.9744896
32.9857275,-80.1098123
40.5885116,-73.657861
36.0726355,-79.7919754
32.9368054,-111.7495419
38.288558,-85.513679
38.8461702,-91.949021
33.5349253,-112.1847509
47.8140773,-122.2718563
42.7337712,-84.5553805
34.91591,-85.1091173
42.8694731,-85.6447492
38.2528751,-90.3183792
38.6337716,-90.2416548
36.6915262,-79.8725386
45.3980205,-92.9874404
40.7670126,-111.8904308
38.8095735,-90.3465971
41.139981,-104.820246
40.5441948,-122.4617007
47.3075369,-122.2301808
34.054935,-118.244476
40.7850656,-73.8124984
38.8339578,-104.8253485
27.937801,-82.2859247
45.4362259,-123.1392362
37.2936633,-88.9753462
33.558997,-112.4046831
38.4493315,-78.8688833
39.729432,-104.8319196
47.3165043,-122.3223975
48.4107966,-114.3346265
46.4132585,-119.4197414
39.1626298,-76.6250756
43.0361995,-70.8328322
29.6910625,-95.2091006
42.0835528,-76.745195
38.8339578,-104.8253485
33.8501955,-84.20121473
32.9628234,-117.0358646
41.156446,-80.569239
37.6697463,-120.9991032
44.9391565,-123.033121
41.003088,-87.9080965
31.1811523,-83.7878809
40.7212097,-73.1576139
34.9889818,-90.0125913
46.601557,-120.5108421
41.520052,-81.488732
35.2270869,-80.8431268
33.4144139,-111.9094474
28.04423005,-82.42535006
38.6560565,-90.5742029
47.0042643,-122.539846
39.9622601,-83.0007065
37.7986184,-121.2117148
33.6633386,-117.903317
47.6579425,-117.4212265
25.7742658,-80.1936589
28.2918995,-81.4075838
45.232476,-88.007606
26.3398513,-81.8333656
32.7269669,-117.1647094
41.581193,-83.6833353
44.7606441,-85.6165301
32.7280136,-99.9465077
33.1174921,-97.0175879
39.6296809,-79.9559437
44.373337,-86.01036
42.2625932,-71.8022934
40.8458036,-111.9343636
39.1416551,-104.0838479
38.8339578,-104.8253485
28.0352964,-82.3892596
43.074761,-89.3837613
42.2973205,-71.0744952
30.0748467,-82.7562895
29.7589382,-95.3676974
36.5859718,-79.3950228
38.4040054,-96.181623
44.8302484,-106.8986415
32.7762719,-96.7968559
38.1061979,-122.5681191
45.2332985,-93.2913405
39.5254004,-119.8135266
38.03047,-107.3169857
45.9836414,-122.6397042
42.8142432,-73.9395687
47.6038321,-122.3300624
40.8226967,-78.3728456
30.2711286,-97.7436995
35.751179,-86.9300023
35.6869996,-105.9377997
33.3067132,-111.8408489
40.4514506,-89.7942892
43.4704014,-89.7437844
39.9203526,-80.7431407
32.834447,-95.7510475
43.732406,-71.588974
47.2047793,-121.9916371
32.6890231,-116.8203511
42.7884226,-71.2008933
26.7153474,-80.0533253
38.3031837,-77.4605399
41.5051613,-81.6934446
34.8905205,-111.8091625
36.7471661,-108.214028
36.1662859,-115.149225
41.394817,-73.4540111
44.811349,-91.4984941
32.7762719,-96.7968559
40.7670126,-111.8904308
47.6266051,-117.6526326
40.699478,-99.081858
45.5202471,-122.6741949
37.226611,-121.9746797
40.201824,-77.1893888
41.7773033,-88.2558525
45.8354205,-121.8347401
40.0175483,-90.4242916
42.9205842,-83.0449348
40.5307776,-112.29828
38.6305392,-90.1928216
41.8742225,-80.1317236
41.7628101,-87.8000551
29.7589382,-95.3676974
34.054935,-118.244476
42.3151209,-84.375233
38.744947,-77.48244423
28.5416658,-81.3756862
41.3755722,-73.4533779
38.8339578,-104.8253485
33.755711,-84.3883717
36.1662859,-115.149225
32.9628234,-117.0358646
42.7876022,-86.1090828
38.5815719,-121.4943996
47.7742762,-122.1358875
38.5426987,-89.8551818
36.0956918,-79.4377991
42.4393707,-123.3272489
42.3149592,-88.4475375
29.7589382,-95.3676974
47.3826903,-122.2270272
43.936402,-107.2965635
44.818173,-93.1659179
21.4055,-157.7960716
44.95789,-124.017996
34.0286226,-117.8103367
44.230441,-69.775543
37.919256,-85.9406745
36.2926757,-87.0824045
34.7456275,-92.15314458
35.7454376,-81.6870994
39.7391536,-104.9847034
28.5423999,-81.3794368
38.813171,-91.35736
25.7742658,-80.1936589
47.3075369,-122.2301808
40.7670126,-111.8904308
43.1116731,-88.4992659
37.6922361,-97.3375448
38.8108243,-94.5313368
47.6038321,-122.3300624
37.4282724,-121.9066238
47.0023955,-114.4771564
44.4582041,-93.161159
35.1490215,-90.0516285
30.5451919,-98.385532
44.9772995,-93.2654692
33.1958696,-117.3794834
40.1923357,-74.0159703
46.6634733,-118.8611117
35.8916172,-90.658333
40.416433,-91.1362537
40.114955,-111.654923
26.2714628,-80.18180792
37.573299,-97.1144039
47.759038,-122.2021071
43.074761,-89.3837613
46.7729322,-92.1251218
47.2529105,-122.4417426
28.5416658,-81.3756862
34.7370639,-82.2542834
32.2218917,-110.9262353
34.0991325,-118.1086041
36.1556805,-95.9929113
42.5945342,-71.724516
40.4416941,-79.9900861
44.4723989,-73.2114941
24.5625566,-81.7724368
43.7486054,-87.977038
28.6002769,-81.673964
41.1637316,-81.1857736
41.3747744,-83.6513229
29.752554,-95.3704009
40.7306458,-73.9866136
38.8903961,-77.0841585
41.0053753,-74.2907042
42.2011538,-85.5800022
64.750997,-147.349319
42.5945342,-71.724516
46.601557,-120.5108421
39.2329673,-81.5706109
40.6022059,-75.4712794
39.5317688,-76.3521514
33.0787106,-96.9101806
33.4485866,-112.0773456
37.274532,-79.96020968
47.9474034,-122.3036992
32.7947731,-116.9625269
47.4156824,-120.2931263
41.6598157,-73.9570826
40.5471625,-94.9974461
37.0430812,-100.920999
47.2150945,-123.1007066
43.157285,-77.615214
47.7742762,-122.1358875
38.4178597,-82.5862699
41.5263603,-88.0840212
47.3075369,-122.2301808
33.8444082,-117.7773862
42.291707,-85.5872286
34.1083449,-117.2897652
46.8603131,-90.92587
27.5158689,-97.856109
47.7598697,-122.2068288
28.0600145,-80.621591
43.0349931,-87.922497
31.5545401,-110.3036929
40.643564,-73.780802
39.2939803,-121.3312882
40.657321,-96.662314
42.6055893,-83.1499304
46.8100926,-124.0932273
38.9013013,-77.2651585
41.228153,-72.9914925
38.6337716,-90.2416548
42.0700662,-87.8114044
39.7683331,-86.1583502
47.0023955,-114.4771564
39.716228,-123.7741195
43.216505,-123.3417381
34.4384112,-118.4571974
29.5377315,-95.1182645
44.2949637,-93.268827
47.2495798,-122.4398746
33.3067132,-111.8408489
29.267464,-97.7644429
38.1700444,-87.7830825
43.326969,-83.08022
40.6200589,-82.5107222
30.1734194,-95.504686
42.4200726,-76.8488463
44.78281,-69.383469
44.633622,-86.234184
36.1622296,-86.7743531
37.3297085,-121.9031599
35.9595442,-95.3694116
29.6519396,-82.3249961
32.2218917,-110.9262353
27.9477595,-82.458444
26.6059432,-81.9806771
26.27886235,-80.08882165
40.5648859,-98.770147
21.2793568,-157.8285713
35.4711808,-97.516602
47.6038321,-122.3300624
47.3657791,-122.100222
33.1216751,-117.0814849
38.6263882,-76.9106581
40.1250725,-79.8664356
39.6804765,-91.714958
47.5940141,-122.6200119
42.9751872,-82.4644445
37.573299,-97.1144039
35.4729886,-97.5170536
35.1378428,-97.6580904
47.7516392,-122.6602632
41.6008681,-87.6069894
39.1637984,-119.7674034
41.3669902,-85.0588632
35.3872218,-94.4248983
32.9628234,-117.0358646
45.5202471,-122.6741949
42.7876022,-86.1090828
26.6159698,-80.0569927
45.5202471,-122.6741949
45.8640034,-122.8064922
38.3172715,-88.9031201
34.4263886,-117.3008784
47.6579425,-117.4212265
40.1028264,-84.6330115
27.6445079,-80.4048306
45.293796,-111.946123
26.640628,-81.8723084
27.3364347,-82.5306527
34.0637227,-83.1254261
47.1470492,-88.5893195
44.9391565,-123.033121
39.9872707,-90.763463
33.9697897,-118.2468148
38.1061979,-122.5681191
36.1622296,-86.7743531
28.5423999,-81.3794368
32.912624,-96.6388833
27.9477595,-82.458444
47.6579425,-117.4212265
39.4562528,-77.9639604
47.2529105,-122.4417426
28.5416658,-81.3756862
39.52927,-119.8136744
29.7589382,-95.3676974
42.837849,-73.77132
20.9266625,-156.6771873
34.0007493,-81.0343313
36.1325617,-88.5186636
29.4246002,-98.4951405
39.9769235,-77.22764961
47.4799078,-122.2034496
31.9973662,-102.0779482
30.0748467,-82.7562895
39.52927,-119.8136744
34.7028729,-112.0237903
29.7589382,-95.3676974
43.0481221,-76.1474244
39.7391536,-104.9847034
47.9673056,-122.2013998
45.5973123,-122.9936261
47.3075369,-122.2301808
32.7791432,-79.9248669
36.8889933,-76.2481624
26.2378597,-80.1247667
43.088448,-70.736847
38.8339578,-104.8253485
40.8200998,-74.3648731
45.6306954,-122.6744557
29.4246002,-98.4951405
38.2556928,-85.751283
39.73746875,-104.9937809
31.8457149,-102.367687
37.8929461,-122.1178261
39.5878325,-84.5543932
43.038668,-78.8642034
43.157285,-77.615214
38.8339578,-104.8253485
39.729432,-104.8319196
39.0634401,-78.2134346
27.3364347,-82.5306527
30.2711286,-97.7436995
47.6859573,-122.1920249
41.6362152,-70.934205
40.0681192,-82.5196037
38.8462236,-77.3063733
35.1490215,-90.0516285
37.9949705,-105.7009757
30.2711286,-97.7436995
39.5355063,-76.3490396
43.698341,-86.363965
43.978576,-90.5040214
43.1222357,-123.4124867
35.199458,-111.6514259
33.3806716,-84.7996573
32.683469,-84.7382609
38.8454321,-77.3209555
61.2163129,-149.8948523
40.2397986,-78.8350223
42.2625932,-71.8022934
41.4174728,-88.2169027
46.2089739,-119.1204003
26.075729,-80.28410898
38.2544472,-104.609141
41.8755546,-87.6244212
41.1035786,-80.6520161
38.2858788,-91.720442
44.9548648,-93.5318232
40.036202,-75.5138959
40.2364486,-83.3671432
30.2711286,-97.7436995
38.6263882,-76.9106581
44.0505054,-123.0950506
48.2022563,-114.3167117
47.2061882,-122.2312383
45.0460458,-93.2517802
29.7589382,-95.3676974
33.4485866,-112.0773456
36.8044767,-97.2828207
40.900288,-73.897035
40.2452976,-75.6496424
43.4704014,-89.7437844
47.1849009,-122.2921406
40.9038855,-73.34199137
33.1958696,-117.3794834
33.3806716,-84.7996573
29.7589382,-95.3676974
38.7816717,-95.7385956
32.7269669,-117.1647094
26.1420358,-81.7948103
36.6760164,-104.3791912
25.953257,-80.13664597
47.0395996,-122.2785729
38.8339578,-104.8253485
32.9481789,-96.7297206
38.8339578,-104.8253485
32.2218917,-110.9262353
40.2971825,-111.694943
41.520052,-81.488732
40.7980442,-75.9699153
26.7153474,-80.0533253
32.081259,-81.0809848
36.328486,-77.5894199
38.8339578,-104.8253485
33.7192808,-116.2188054
39.35777,-121.7423434
41.2340022,-80.5049445
26.6059432,-81.9806771
29.6519396,-82.3249961
40.3100865,-75.1304373
30.2711286,-97.7436995
39.1146799,-94.7495246
48.2452535,-122.3495336
39.6478321,-84.5271711
40.4692662,-74.385166
40.8893288,-74.1969657
42.1211364,-88.2578582
43.868844,-87.9922684
38.5084518,-106.8178377
38.2430811,-93.3818711
48.23251,-101.296273
33.4485866,-112.0773456
39.594247,-75.1681997
32.7174209,-117.1627714
43.3863594,-95.1483125
34.9334981,-95.7697934
38.6337716,-90.2416548
44.6365071,-123.1059324
33.9697897,-118.2468148
39.3724232,-104.8586706
26.9297836,-82.0453664
33.4485866,-112.0773456
47.7546903,-122.1726917
33.5225261,-117.7075526
30.6580876,-96.35277742
40.1096348,-85.5097226
33.0991185,-86.5602614
33.3943282,-104.5229518
47.2239604,-120.9941144
34.5265446,-103.3125299
33.0654286,-116.8203511
41.865054,-80.789809
31.6271145,-96.2838621
47.3826903,-122.2270272
41.7000996,-71.6828444
35.199458,-111.6514259
44.3352111,-123.6474673
37.226611,-121.9746797
31.3511246,-103.6362715
47.1470492,-88.5893195
40.4514506,-89.7942892
41.139981,-104.820246
42.7262016,-71.1908924
30.0474332,-99.1403189
26.3617604,-80.0876868
37.4994884,-91.8570984
44.081176,-103.228006
39.7683331,-86.1583502
35.3268226,-79.255303
47.7598697,-122.2068288
45.4942838,-122.8670451
43.6686454,-116.6462445
38.0613194,-120.1531568
32.7876012,-79.9402728
32.701939,-97.10571494
42.4396039,-76.4968019
47.7979969,-114.2948454
43.1834579,-89.2134359
41.2844933,-84.3557802
39.52927,-119.8136744
33.6783336,-118.0000166
28.5552719,-82.3878709
37.4526296,-105.8290298
41.5255466,-90.5081478
29.7589382,-95.3676974
35.8916172,-90.658333
48.2765903,-116.5532476
40.8617303,-80.2864515
56.9973714,-135
38.1218145,-122.5485873
34.729847,-86.5859011
32.4169386,-85.643487
40.7670126,-111.8904308
41.5051613,-81.6934446
40.859729,-99.987344
40.9403762,-74.1318096
42.4930708,-89.0367764
45.1793178,-122.7980916
39.6283928,-84.1593818
40.9125992,-73.8370786
45.1302529,-107.3952226
39.6079951,-119.2518245
47.6038321,-122.3300624
41.5051613,-81.6934446
33.4485866,-112.0773456
46.274766,-105.7633922
42.5360141,-71.6139348
35.6150716,-87.0352831
38.2542376,-85.759407
34.6391501,-120.4579409
42.8688613,-112.4401098
31.2826685,-86.2555067
34.3515463,-110.0926112
47.7258434,-120.1592096
42.2593625,-85.5715015
43.1413578,-95.1444393
31.6280496,-100.2151578
40.425958,-74.863747
41.7002024,-71.4161108
42.36837,-83.3527097
32.7269669,-117.1647094
27.3364347,-82.5306527
27.9477595,-82.458444
33.7490987,-84.3901849
39.0555831,-95.6747209
33.6386993,-117.6141746
32.8383828,-116.9739167
41.4789246,-87.4547605
40.6845648,-73.9781734
47.313494,-122.3393103
40.7967244,-81.5215093
46.7729322,-92.1251218
35.1490215,-90.0516285
39.7541032,-105.0002242
39.2067517,-119.464359
42.9693522,-71.691066
43.205241,-96.294843
42.3238056,-83.4005321
47.7182994,-114.1108128
34.7797979,-111.7648679
44.9391565,-123.033121
33.1433723,-117.1661449
48.0197794,-122.0660914
46.877229,-96.789821
37.2166779,-93.2920373
34.1083449,-117.2897652
27.8002542,-97.3955744
35.7178049,-78.9175088
45.5202471,-122.6741949
35.2072185,-101.8338246
41.424473,-91.0432051
32.2218917,-110.9262353
47.1703692,-122.5962874
32.8383828,-116.9739167
36.4722803,-87.3612205
46.8700801,-113.9952796
34.1866581,-118.448729
33.6783336,-118.0000166
41.5242649,-72.0759105
34.4845915,-90.658333
40.5441948,-122.4617007
41.139981,-104.820246
40.7621388,-73.5181833
33.9697897,-118.2468148
44.0233269,-92.4630215
39.52927,-119.8136744
35.3738712,-119.0194639
38.5815719,-121.4943996
42.0426639,-88.079871
47.759038,-122.2021071
45.9674002,-111.1566913
35.3738712,-119.0194639
35.0841034,-106.6509851
47.54298745,-122.0063461
41.7557501,-124.2025913
45.5202471,-122.6741949
36.7953025,-76.05092512
35.5337252,-98.7260927
33.1680687,-107.2275523
40.967511,-99.086478
33.4485866,-112.0773456
38.6337716,-90.2416548
42.9271949,-112.4659514
42.4259283,-71.3039469
31.124062,-97.9030785
39.1146799,-94.7495246
30.2711286,-97.7436995
34.5008311,-117.1858759
32.2218917,-110.9262353
30.1765914,-85.8054879
43.68575,-71.117249
42.5998139,-71.3672838
40.5508527,-105.0668085
40.7306458,-73.9866136
37.0592253,-120.8505342
46.1643834,-88.7773357
32.5221828,-93.7651944
30.1765914,-85.8054879
29.5370503,-95.1953554
40.70268345,-112.0892019
40.4233142,-104.7091322
32.5447756,-94.3661004
39.7589478,-84.1916069
41.5067003,-90.5151342
30.297024,-87.64574123
40.6478171,-83.6089968
34.7007225,-80.90228699
47.440837,-121.6253065
47.6719353,-116.7076758
33.7494951,-117.8732213
43.1007666,-88.8166957
41.317555,-81.345386
38.8903961,-77.0841585
44.0581728,-121.3153096
42.4969805,-82.8888054
31.4648357,-100.4398442
30.8327022,-83.2784851
44.9741995,-93.5069942
40.7991766,-81.9383187
31.6280496,-100.2151578
33.558997,-112.4046831
43.698078,-85.483656
36.9486986,-84.0968761
34.8345178,-91.1929114
26.1223084,-80.1433786
44.9772995,-93.2654692
39.1404477,-121.6169108
39.7391536,-104.9847034
40.7670126,-111.8904308
30.664339,-97.66227741
36.1662859,-115.149225
35.7972998,-84.2560299
37.7202463,-121.8676464
46.7590328,-114.0823314
35.199458,-111.6514259
45.505603,-122.6882145
45.5202471,-122.6741949
45.2112347,-122.9767666
42.3716881,-88.0900806
42.9333286,-78.2248291
35.1934784,-79.2225576
30.0721659,-95.0911062
33.7438202,-116.2863072
26.2043691,-98.230082
41.5623209,-72.6506488
36.7434169,-84.1596561
37.0987325,-81.4937993
41.7002024,-71.4161108
33.4209412,-117.4321452
27.9477595,-82.458444
45.6837914,-122.7488096
33.7646686,-84.7837717
34.2450533,-115.5681084
38.3505995,-81.6332812
35.9603948,-83.9210261
38.7014389,-90.1487199
43.0805651,-88.2612045
39.3929961,-105.4536718
40.6365451,-111.4991334
41.3648343,-105.876004
41.641445,-80.151449
40.884267,-72.3895296
40.7536854,-73.9991637
41.5536469,-87.451984
40.5583739,-85.6591442
41.4789363,-81.7404134
41.2587317,-95.9378732
40.9664806,-76.6131474
47.1392684,-122.0981691
28.8358176,-82.3303715
41.5536469,-87.451984
32.2218917,-110.9262353
47.0979462,-122.4243422
43.2261477,-105.2194808
40.6391069,-73.9385536
42.5834228,-71.8022956
39.1676655,-76.7221082
34.9835691,-80.3435908
39.9622601,-83.0007065
37.7478572,-84.2946539
28.0683496,-80.5603303
32.7876012,-79.9402728
32.9594891,-117.2653146
40.8,-96.667821
37.9374939,-107.8122852
40.5863563,-122.3916754
30.3276337,-81.6555607
48.0517429,-122.1768209
42.2475863,-83.8260884
40.1211577,-90.5631829
42.5195292,-70.8967226
42.9956397,-71.4547891
38.5815719,-121.4943996
37.6578397,-85.5910728
40.434946,-74.83010115
26.1223084,-80.1433786
41.8976945,-90.6962853
41.6690017,-77.0449327
42.5278731,-70.9286609
32.7876012,-79.9402728
42.7876022,-86.1090828
40.4555157,-109.5287479
33.755711,-84.3883717
38.951674,-92.332541
40.3041843,-75.1195107
43.1030928,-79.0302618
40.7970384,-74.4809492
